qx,qy,LHS_num,RHS_exact,abs_err,rel_err
-0.05102040816326536,0.2755102040816326,66952574439140.08,3.291219149850047e+32,-3.291219149850047e+32,-1.0
-0.05102040816326536,0.29591836734693866,66952574439140.08,3.8335525154165536e+32,-3.8335525154165536e+32,-1.0
-0.05102040816326536,0.3163265306122448,-1.2850565560008076e+30,4.4184218312236864e+32,-4.4312723967836944e+32,-1.002908406225317
-0.05102040816326536,0.33673469387755095,-1.2850565560008076e+30,5.045827097271441e+32,-5.058677662831449e+32,-1.002546770888554
-0.05102040816326536,0.3571428571428571,-1.2850565560008076e+30,5.715768313559822e+32,-5.72861887911983e+32,-1.0022482656495229
-0.05102040816326536,0.37755102040816324,-1.2850565560008076e+30,6.428245480088822e+32,-6.44109604564883e+32,-1.0019990782243478
-0.05102040816326536,0.3979591836734693,-1.2850565560008076e+30,7.18325859685844e+32,-7.196109162418448e+32,-1.0017889604539127
-0.05102040816326536,0.4183673469387754,66948107476450.12,7.980807663868688e+32,-7.980807663868688e+32,-1.0
-0.05102040816326536,0.43877551020408156,66948107476450.12,8.820892681119555e+32,-8.820892681119555e+32,-1.0
-0.05102040816326536,0.4591836734693877,66948107476450.12,9.703513648611048e+32,-9.703513648611048e+32,-1.0
-0.05102040816326536,0.47959183673469385,66948107476450.12,1.0628670566343166e+33,-1.0628670566343166e+33,-1.0
-0.05102040816326536,0.5,-4.797237667295189e+19,1.1596363434315902e+33,-1.1596363434316381e+33,-1.0000000000000413
-0.030612244897959218,-0.5,-4.797237667295189e+19,1.3595553095680528e+33,-1.3595553095681006e+33,-1.000000000000035
-0.030612244897959218,-0.47959183673469385,-4.797237667295189e+19,1.2542788327224248e+33,-1.2542788327224728e+33,-1.0000000000000382
-0.030612244897959218,-0.45918367346938777,-4.797237667295189e+19,1.1532559509008602e+33,-1.1532559509009082e+33,-1.0000000000000415
-0.030612244897959218,-0.4387755102040816,-4.797237667295189e+19,1.0564866641033574e+33,-1.0564866641034053e+33,-1.0000000000000455
-0.030612244897959218,-0.41836734693877553,-4.7972379382959915e+19,9.639709723299172e+32,-9.639709723299652e+32,-1.0000000000000497
-0.030612244897959218,-0.3979591836734694,-7.700065764343833e+19,8.757088755805386e+32,-8.757088755806156e+32,-1.000000000000088
-0.030612244897959218,-0.37755102040816324,-7.700065764343833e+19,7.917003738552228e+32,-7.917003738552997e+32,-1.0000000000000973
-0.030612244897959218,-0.35714285714285715,-7.700065764343833e+19,7.119454671539692e+32,-7.119454671540462e+32,-1.0000000000001081
-0.030612244897959218,-0.33673469387755106,-7.700065764343833e+19,6.36444155476778e+32,-6.36444155476855e+32,-1.000000000000121
-0.030612244897959218,-0.3163265306122449,-7.700065764343833e+19,5.651964388236487e+32,-5.651964388237257e+32,-1.0000000000001363
-0.030612244897959218,-0.29591836734693877,-7.700065764343833e+19,4.982023171945819e+32,-4.982023171946589e+32,-1.0000000000001545
-0.030612244897959218,-0.2755102040816327,-7.700065764343833e+19,4.354617905895774e+32,-4.354617905896544e+32,-1.000000000000177
-0.030612244897959218,-0.25510204081632654,-7.700065764343833e+19,3.769748590086354e+32,-3.769748590087124e+32,-1.0000000000002043
-0.030612244897959218,-0.23469387755102045,-7.700065764343833e+19,3.2274152245175545e+32,-3.2274152245183244e+32,-1.0000000000002385
-0.030612244897959218,-0.2142857142857143,-7.700065764343833e+19,2.7276178091893773e+32,-2.7276178091901473e+32,-1.0000000000002822
-0.030612244897959218,-0.1938775510204082,-7.700065764411141e+19,2.2703563441018253e+32,-2.2703563441025953e+32,-1.000000000000339
-0.030612244897959218,-0.17346938775510207,-7.70006576431927e+19,1.855630829254893e+32,-1.855630829255663e+32,-1.000000000000415
-0.030612244897959218,-0.15306122448979592,-7.700065764234704e+19,1.4834412646485849e+32,-1.4834412646493548e+32,-1.000000000000519
-0.030612244897959218,-0.13265306122448983,-7.70006576415987e+19,1.1537876502829e+32,-1.15378765028367e+32,-1.0000000000006672
-0.030612244897959218,-0.11224489795918369,-7.70006576409465e+19,8.666699861578372e+31,-8.666699861586072e+31,-1.0000000000008884
-0.030612244897959218,-0.0918367346938776,-4.026884124769327e+29,6.220882722733979e+31,-6.261151563981672e+31,-1.0064731715807038
-0.030612244897959218,-0.07142857142857145,-2.67080289218512e+29,4.200425086295806e+31,-4.2271331152176575e+31,-1.0063584109639256
-0.030612244897959218,-0.05102040816326536,-1.5801995245632132e+29,2.6053269522638654e+31,-2.6211289475094975e+31,-1.0060652637980432
-0.030612244897959218,-0.030612244897959218,-7.637195688555047e+28,1.4355883206381492e+31,-1.4432255163267042e+31,-1.0053199065350156
-0.030612244897959218,-0.010204081632653073,1.911022724959738e+27,6.91209191418662e+30,-6.91018089146166e+30,-0.9997235246943059
-0.030612244897959218,0.010204081632653073,-7.4902137591641175e+28,3.7218956460540345e+30,-3.7967977836456754e+30,-1.0201247280189203
-0.030612244897959218,0.030612244897959107,-1.703846551115547e+29,4.785294401983721e+30,-4.9556790570952755e+30,-1.035605887704824
-0.030612244897959218,0.05102040816326525,-3.18607608108185e+29,1.0102288181975688e+31,-1.0420895790083873e+31,-1.0315381626784947
-0.030612244897959218,0.0714285714285714,-4.981050438230783e+29,1.9672876986029935e+31,-2.0170982029853014e+31,-1.0253193797824687
-0.030612244897959218,0.09183673469387754,-7.160664908070581e+29,3.349706081414649e+31,-3.421312730495355e+31,-1.0213769946796243
-0.030612244897959218,0.11224489795918358,-3.6389388702294417e+19,5.157483966632522e+31,-5.157483966636161e+31,-1.0000000000007057
-0.030612244897959218,0.13265306122448972,-3.4309300239168012e+19,7.390621354256634e+31,-7.390621354260065e+31,-1.0000000000004643
-0.030612244897959218,0.15306122448979587,-3.031527799952809e+19,1.004911824428697e+32,-1.0049118244290001e+32,-1.0000000000003018
-0.030612244897959218,0.173469387755102,15294139.54938592,1.3132974636723537e+32,-1.3132974636723537e+32,-1.0
-0.030612244897959218,0.19387755102040816,15294139.54938592,1.664219053156633e+32,-1.664219053156633e+32,-1.0
-0.030612244897959218,0.2142857142857142,15294139.54938592,2.0576765928815344e+32,-2.0576765928815344e+32,-1.0
-0.030612244897959218,0.23469387755102034,66952574439140.08,2.4936700828470596e+32,-2.4936700828470596e+32,-1.0
-0.030612244897959218,0.2551020408163265,66952574439140.08,2.972199523053208e+32,-2.972199523053208e+32,-1.0
-0.030612244897959218,0.2755102040816326,66952574439140.08,3.4932649134999775e+32,-3.4932649134999775e+32,-1.0
-0.030612244897959218,0.29591836734693866,66952574439140.08,4.056866254187369e+32,-4.056866254187369e+32,-1.0
-0.030612244897959218,0.3163265306122448,-1.2850565560008076e+30,4.663003545115386e+32,-4.675854110675394e+32,-1.0027558558417717
-0.030612244897959218,0.33673469387755095,-1.2850565560008076e+30,5.311676786284024e+32,-5.324527351844032e+32,-1.0024193048781114
-0.030612244897959218,0.3571428571428571,-1.2850565560008076e+30,6.0028859776932875e+32,-6.0157365432532955e+32,-1.002140731242899
-0.030612244897959218,0.37755102040816324,-1.2850565560008076e+30,6.736631119343173e+32,-6.749481684903181e+32,-1.0019075655668765
-0.030612244897959218,0.3979591836734693,-1.2850565560008076e+30,7.512912211233673e+32,-7.525762776793681e+32,-1.0017104639584093
-0.030612244897959218,0.4183673469387754,66948107476450.12,8.331729253364805e+32,-8.331729253364805e+32,-1.0
-0.030612244897959218,0.43877551020408156,66948107476450.12,9.193082245736556e+32,-9.193082245736556e+32,-1.0
-0.030612244897959218,0.4591836734693877,66948107476450.12,1.0096971188348934e+33,-1.0096971188348934e+33,-1.0
-0.030612244897959218,0.47959183673469385,66948107476450.12,1.1043396081201932e+33,-1.1043396081201932e+33,-1.0
-0.030612244897959218,0.5,-4.797237667295189e+19,1.2032356924295559e+33,-1.2032356924296039e+33,-1.00000000000004
-0.010204081632653073,-0.5,-4.797237667295189e+19,1.3031951754977866e+33,-1.3031951754978344e+33,-1.0000000000000366
-0.010204081632653073,-0.47959183673469385,-4.797237667295189e+19,1.2000454961642479e+33,-1.2000454961642959e+33,-1.00000000000004
-0.010204081632653073,-0.45918367346938777,-4.797237667295189e+19,1.101149411854771e+33,-1.101149411854819e+33,-1.0000000000000435
-0.010204081632653073,-0.4387755102040816,-4.797237667295189e+19,1.0065069225693566e+33,-1.0065069225694046e+33,-1.0000000000000477
-0.010204081632653073,-0.41836734693877553,-4.7972379382959915e+19,9.161180283080046e+32,-9.161180283080526e+32,-1.0000000000000524
-0.010204081632653073,-0.3979591836734694,-7.700065764343833e+19,8.29982729070715e+32,-8.29982729070792e+32,-1.0000000000000928
-0.010204081632653073,-0.37755102040816324,-7.700065764343833e+19,7.481010248574874e+32,-7.481010248575643e+32,-1.0000000000001028
-0.010204081632653073,-0.35714285714285715,-7.700065764343833e+19,6.70472915668322e+32,-6.70472915668399e+32,-1.0000000000001148
-0.010204081632653073,-0.33673469387755106,-7.700065764343833e+19,5.970984015032195e+32,-5.9709840150329654e+32,-1.000000000000129
-0.010204081632653073,-0.3163265306122449,-7.700065764343833e+19,5.279774823621787e+32,-5.279774823622557e+32,-1.0000000000001459
-0.010204081632653073,-0.29591836734693877,-7.700065764343833e+19,4.631101582452002e+32,-4.631101582452772e+32,-1.0000000000001663
-0.010204081632653073,-0.2755102040816327,-7.700065764343833e+19,4.024964291522843e+32,-4.024964291523613e+32,-1.0000000000001914
-0.010204081632653073,-0.25510204081632654,-7.700065764343833e+19,3.4613629508343044e+32,-3.461362950835075e+32,-1.0000000000002225
-0.010204081632653073,-0.23469387755102045,-7.700065764343833e+19,2.9402975603863882e+32,-2.940297560387158e+32,-1.0000000000002618
-0.010204081632653073,-0.2142857142857143,-7.700065764343833e+19,2.461768120179096e+32,-2.461768120179866e+32,-1.0000000000003129
-0.010204081632653073,-0.1938775510204082,-7.700065764348746e+19,2.025774630212428e+32,-2.025774630213198e+32,-1.0000000000003801
-0.010204081632653073,-0.17346938775510207,-7.700065764261834e+19,1.63231709048638e+32,-1.6323170904871498e+32,-1.0000000000004716
-0.010204081632653073,-0.15306122448979592,-7.700065764184274e+19,1.2813955010009555e+32,-1.2813955010017254e+32,-1.0000000000006009
-0.010204081632653073,-0.13265306122448983,-7.700065764116686e+19,9.730098617561544e+31,-9.730098617569244e+31,-1.0000000000007914
-0.010204081632653073,-0.11224489795918369,-7.700065764057326e+19,7.0716017275197555e+31,-7.071601727527456e+31,-1.000000000001089
-0.010204081632653073,-0.0918367346938776,-3.153964201449079e+29,4.8384643398842e+31,-4.870003981898691e+31,-1.0065185231922669
-0.010204081632653073,-0.07142857142857145,-1.989318204295283e+29,3.0306864546548663e+31,-3.050579636697819e+31,-1.006563919541198
-0.010204081632653073,-0.05102040816326536,-1.084729288197189e+29,1.6482680718317642e+31,-1.659115364713736e+31,-1.006581024693342
-0.010204081632653073,-0.030612244897959218,-4.530112802762574e+28,6.912091914148871e+30,-6.957393042176497e+30,-1.0065538954907263
-0.010204081632653073,-0.010204081632653073,-9.338538055759983e+27,1.595098134042388e+30,-1.6044366720981482e+30,-1.0058545225879576
-0.010204081632653073,0.010204081632653073,-1.9122581354146899e+28,5.316993779981931e+29,-5.5082195935234e+29,-1.035965024872028
-0.010204081632653073,0.030612244897959107,-7.903938561410752e+28,3.721895646016257e+30,-3.800935031630365e+30,-1.0212363250159116
-0.010204081632653073,0.05102040816326525,-1.774496995319846e+29,1.1165686938096616e+31,-1.13431366376286e+31,-1.015892412219309
-0.010204081632653073,0.0714285714285714,-3.145486605244394e+29,2.2863073254239263e+31,-2.3177621914763703e+31,-1.013757934334839
-0.010204081632653073,0.09183673469387754,-4.9031785995715234e+29,3.8814054594444197e+31,-3.930437245440135e+31,-1.0126324823592983
-0.010204081632653073,0.11224489795918358,-4.911401562878319e+19,5.901863095871129e+31,-5.901863095876041e+31,-1.0000000000008322
-0.010204081632653073,0.13265306122448972,-4.84678630006852e+19,8.347680234704078e+31,-8.347680234708926e+31,-1.0000000000005806
-0.010204081632653073,0.15306122448979587,-4.566342498351456e+19,1.1218856875943252e+32,-1.1218856875947819e+32,-1.000000000000407
-0.010204081632653073,0.173469387755102,-3.776539785136058e+19,1.451539301958866e+32,-1.4515393019592436e+32,-1.00000000000026
-0.010204081632653073,0.19387755102040816,15294139.54938592,1.8237288665640297e+32,-1.8237288665640297e+32,-1.0
-0.010204081632653073,0.2142857142857142,66952574439140.08,2.2384543814098145e+32,-2.2384543814098145e+32,-1.0
-0.010204081632653073,0.23469387755102034,66952574439140.08,2.6957158464962236e+32,-2.6957158464962236e+32,-1.0
-0.010204081632653073,0.2551020408163265,66952574439140.08,3.1955132618232547e+32,-3.1955132618232547e+32,-1.0
-0.010204081632653073,0.2755102040816326,66952574439140.08,3.7378466273909095e+32,-3.7378466273909095e+32,-1.0
-0.010204081632653073,0.29591836734693866,66952574439140.08,4.322715943199186e+32,-4.322715943199186e+32,-1.0
-0.010204081632653073,0.3163265306122448,-1.2850565560008076e+30,4.950121209248084e+32,-4.9629717748080924e+32,-1.002596010282738
-0.010204081632653073,0.33673469387755095,-1.2850565560008076e+30,5.620062425537609e+32,-5.632912991097617e+32,-1.0022865521033388
-0.010204081632653073,0.3571428571428571,-1.2850565560008076e+30,6.3325395920677554e+32,-6.3453901576277635e+32,-1.0020292909934752
-0.010204081632653073,0.37755102040816324,-1.2850565560008076e+30,7.087552708838526e+32,-7.100403274398534e+32,-1.0018131174592864
-0.010204081632653073,0.3979591836734693,-1.2850565560008076e+30,7.885101775849905e+32,-7.897952341409914e+32,-1.0016297272914556
-0.010204081632653073,0.4183673469387754,66948107476450.12,8.725186793101923e+32,-8.725186793101923e+32,-1.0
-0.010204081632653073,0.43877551020408156,66948107476450.12,9.607807760594563e+32,-9.607807760594563e+32,-1.0
-0.010204081632653073,0.4591836734693877,66948107476450.12,1.0532964678327821e+33,-1.0532964678327821e+33,-1.0
-0.010204081632653073,0.47959183673469385,66948107476450.12,1.1500657546301707e+33,-1.1500657546301707e+33,-1.0
-0.010204081632653073,0.5,-4.797237667295189e+19,1.2510886364516212e+33,-1.2510886364516692e+33,-1.0000000000000384
0.010204081632653073,-0.5,-4.797237667295189e+19,1.2510886364516212e+33,-1.2510886364516692e+33,-1.0000000000000384
0.010204081632653073,-0.47959183673469385,-4.797237667295189e+19,1.1500657546301707e+33,-1.1500657546302187e+33,-1.0000000000000417
0.010204081632653073,-0.45918367346938777,-4.797237667295189e+19,1.0532964678327826e+33,-1.0532964678328306e+33,-1.0000000000000455
0.010204081632653073,-0.4387755102040816,-4.797237667295189e+19,9.607807760594568e+32,-9.607807760595048e+32,-1.00000000000005
0.010204081632653073,-0.41836734693877553,-4.7972379382959915e+19,8.725186793101931e+32,-8.725186793102411e+32,-1.000000000000055
0.010204081632653073,-0.3979591836734694,-7.700065764343833e+19,7.885101775849913e+32,-7.885101775850682e+32,-1.0000000000000977
0.010204081632653073,-0.37755102040816324,-7.700065764343833e+19,7.087552708838526e+32,-7.087552708839295e+32,-1.0000000000001086
0.010204081632653073,-0.35714285714285715,-7.700065764343833e+19,6.332539592067756e+32,-6.3325395920685265e+32,-1.0000000000001217
0.010204081632653073,-0.33673469387755106,-7.700065764343833e+19,5.620062425537611e+32,-5.620062425538381e+32,-1.000000000000137
0.010204081632653073,-0.3163265306122449,-7.700065764343833e+19,4.9501212092480894e+32,-4.95012120924886e+32,-1.0000000000001557
0.010204081632653073,-0.29591836734693877,-7.700065764343833e+19,4.322715943199187e+32,-4.3227159431999575e+32,-1.0000000000001783
0.010204081632653073,-0.2755102040816327,-7.700065764343833e+19,3.73784662739091e+32,-3.7378466273916805e+32,-1.000000000000206
0.010204081632653073,-0.25510204081632654,-7.700065764343833e+19,3.195513261823258e+32,-3.195513261824028e+32,-1.000000000000241
0.010204081632653073,-0.23469387755102045,-7.700065764343833e+19,2.6957158464962258e+32,-2.6957158464969957e+32,-1.0000000000002855
0.010204081632653073,-0.2142857142857143,-7.700065764343833e+19,2.2384543814098166e+32,-2.2384543814105866e+32,-1.000000000000344
0.010204081632653073,-0.1938775510204082,-7.700065764318287e+19,1.8237288665640315e+32,-1.8237288665648015e+32,-1.000000000000422
0.010204081632653073,-0.17346938775510207,-7.700065764272003e+19,1.4515393019588672e+32,-1.4515393019596372e+32,-1.0000000000005305
0.010204081632653073,-0.15306122448979592,-7.700065764192938e+19,1.1218856875943265e+32,-1.1218856875950964e+32,-1.0000000000006863
0.010204081632653073,-0.13265306122448983,-7.700065764124321e+19,8.347680234704092e+31,-8.347680234711792e+31,-1.0000000000009224
0.010204081632653073,-0.11224489795918369,-7.700065764064285e+19,5.901863095871141e+31,-5.901863095878841e+31,-1.0000000000013047
0.010204081632653073,-0.0918367346938776,-3.342014742429416e+29,3.8814054594444246e+31,-3.914825606868719e+31,-1.0086103211255537
0.010204081632653073,-0.07142857142857145,-2.150503693412773e+29,2.2863073254239294e+31,-2.307812362358057e+31,-1.009406013222715
0.010204081632653073,-0.05102040816326536,-1.215413953747841e+29,1.1165686938096667e+31,-1.1287228333471452e+31,-1.0108852591021598
0.010204081632653073,-0.030612244897959218,-5.487703412129034e+28,3.721895646016285e+30,-3.776772680137575e+30,-1.014744377419616
0.010204081632653073,-0.010204081632653073,-1.4637743966594733e+28,5.316993779981931e+29,-5.463371219647878e+29,-1.0275301130155627
0.010204081632653073,0.010204081632653073,2.5237744054028122e+26,1.595098134042388e+30,-1.5948457566018478e+30,-0.9998417793644453
0.010204081632653073,0.030612244897959107,1.9417731541958967e+27,6.912091914148832e+30,-6.910150140994636e+30,-0.999719075906641
0.010204081632653073,0.05102040816326525,2.767055950726159e+27,1.6482680718317579e+31,-1.6479913662366852e+31,-0.9998321234271285
0.010204081632653073,0.0714285714285714,3.267524825349734e+27,3.030686454654862e+31,-3.0303597021723266e+31,-0.9998921853225584
0.010204081632653073,0.09183673469387754,3.592109500188087e+27,4.838464339884195e+31,-4.838105128934176e+31,-0.9999257593060968
0.010204081632653073,0.11224489795918358,-5.76897146754495e+19,7.071601727519745e+31,-7.071601727525514e+31,-1.0000000000008158
0.010204081632653073,0.13265306122448972,-5.922762492019068e+19,9.73009861756153e+31,-9.730098617567453e+31,-1.0000000000006088
0.010204081632653073,0.15306122448979587,-5.971833735315133e+19,1.281395501000955e+32,-1.2813955010015521e+32,-1.000000000000466
0.010204081632653073,0.173469387755102,-5.723503566727651e+19,1.6323170904863788e+32,-1.6323170904869513e+32,-1.0000000000003508
0.010204081632653073,0.19387755102040816,-4.437834536257068e+19,2.0257746302124256e+32,-2.0257746302128695e+32,-1.0000000000002192
0.010204081632653073,0.2142857142857142,66952574439140.08,2.4617681201790944e+32,-2.4617681201790944e+32,-1.0
0.010204081632653073,0.23469387755102034,66952574439140.08,2.940297560386387e+32,-2.940297560386387e+32,-1.0
0.010204081632653073,0.2551020408163265,66952574439140.08,3.461362950834304e+32,-3.461362950834304e+32,-1.0
0.010204081632653073,0.2755102040816326,66952574439140.08,4.024964291522842e+32,-4.024964291522842e+32,-1.0
0.010204081632653073,0.29591836734693866,66952574439140.08,4.631101582452e+32,-4.631101582452e+32,-1.0
0.010204081632653073,0.3163265306122448,-1.2850565560008076e+30,5.279774823621784e+32,-5.292625389181792e+32,-1.0024339230344663
0.010204081632653073,0.33673469387755095,-1.2850565560008076e+30,5.9709840150321915e+32,-5.9838345805921995e+32,-1.0021521688096395
0.010204081632653073,0.3571428571428571,-1.2850565560008076e+30,6.70472915668322e+32,-6.717579722243228e+32,-1.0019166420089018
0.010204081632653073,0.37755102040816324,-1.2850565560008076e+30,7.481010248574874e+32,-7.493860814134882e+32,-1.0017177580477792
0.010204081632653073,0.3979591836734693,-1.2850565560008076e+30,8.299827290707141e+32,-8.31267785626715e+32,-1.0015482931282673
0.010204081632653073,0.4183673469387754,66948107476450.12,9.161180283080043e+32,-9.161180283080043e+32,-1.0
0.010204081632653073,0.43877551020408156,66948107476450.12,1.0065069225693566e+33,-1.0065069225693566e+33,-1.0
0.010204081632653073,0.4591836734693877,66948107476450.12,1.101149411854771e+33,-1.101149411854771e+33,-1.0
0.010204081632653073,0.47959183673469385,66948107476450.12,1.2000454961642479e+33,-1.2000454961642479e+33,-1.0
0.010204081632653073,0.5,-4.797237667295189e+19,1.3031951754977866e+33,-1.3031951754978344e+33,-1.0000000000000366
0.030612244897959107,-0.5,-4.797237667295189e+19,1.203235692429556e+33,-1.203235692429604e+33,-1.00000000000004
0.030612244897959107,-0.47959183673469385,-4.797237667295189e+19,1.1043396081201935e+33,-1.1043396081202415e+33,-1.0000000000000435
0.030612244897959107,-0.45918367346938777,-4.797237667295189e+19,1.009697118834894e+33,-1.009697118834942e+33,-1.0000000000000475
0.030612244897959107,-0.4387755102040816,-4.797237667295189e+19,9.193082245736564e+32,-9.193082245737044e+32,-1.0000000000000522
0.030612244897959107,-0.41836734693877553,-4.797237667295189e+19,8.331729253364812e+32,-8.331729253365292e+32,-1.0000000000000575
0.030612244897959107,-0.3979591836734694,-7.700065764343833e+19,7.512912211233682e+32,-7.512912211234451e+32,-1.0000000000001024
0.030612244897959107,-0.37755102040816324,-7.700065764343833e+19,6.736631119343174e+32,-6.736631119343944e+32,-1.0000000000001141
0.030612244897959107,-0.35714285714285715,-7.700065764343833e+19,6.0028859776932875e+32,-6.002885977694058e+32,-1.0000000000001283
0.030612244897959107,-0.33673469387755106,-7.700065764343833e+19,5.31167678628403e+32,-5.3116767862848005e+32,-1.000000000000145
0.030612244897959107,-0.3163265306122449,-7.700065764343833e+19,4.663003545115389e+32,-4.663003545116159e+32,-1.0000000000001652
0.030612244897959107,-0.29591836734693877,-7.700065764343833e+19,4.056866254187372e+32,-4.0568662541881426e+32,-1.0000000000001898
0.030612244897959107,-0.2755102040816327,-7.700065764343833e+19,3.493264913499981e+32,-3.493264913500751e+32,-1.0000000000002205
0.030612244897959107,-0.25510204081632654,-7.700065764343833e+19,2.97219952305321e+32,-2.97219952305398e+32,-1.0000000000002591
0.030612244897959107,-0.23469387755102045,-7.700065764343833e+19,2.4936700828470625e+32,-2.4936700828478324e+32,-1.0000000000003089
0.030612244897959107,-0.2142857142857143,-7.700065764343833e+19,2.0576765928815366e+32,-2.0576765928823065e+32,-1.0000000000003741
0.030612244897959107,-0.1938775510204082,-7.700065764212182e+19,1.6642190531566347e+32,-1.6642190531574047e+32,-1.0000000000004627
0.030612244897959107,-0.17346938775510207,-7.700065764314327e+19,1.3132974636723553e+32,-1.3132974636731253e+32,-1.0000000000005862
0.030612244897959107,-0.15306122448979592,-7.700065764267491e+19,1.004911824428698e+32,-1.004911824429468e+32,-1.0000000000007663
0.030612244897959107,-0.13265306122448983,-7.70006576418941e+19,7.390621354256648e+31,-7.390621354264348e+31,-1.0000000000010418
0.030612244897959107,-0.11224489795918369,-7.700065764120466e+19,5.157483966632534e+31,-5.157483966640234e+31,-1.000000000001493
0.030612244897959107,-0.0918367346938776,-4.7300966046469896e+29,3.3497060814146562e+31,-3.397007047461126e+31,-1.0141209302836784
0.030612244897959107,-0.07142857142857145,-3.272875000881859e+29,1.9672876986029982e+31,-2.0000164486118168e+31,-1.0166364838412094
0.030612244897959107,-0.05102040816326536,-2.0899748676135063e+29,1.010228818197572e+31,-1.031128566873707e+31,-1.0206881335195168
0.030612244897959107,-0.030612244897959218,-1.1746480788796763e+29,4.7852944019837203e+30,-4.902759209871688e+30,-1.0245470389113935
0.030612244897959107,-0.010204081632653073,-5.20149934269084e+28,3.7218956460540063e+30,-3.773910639480915e+30,-1.0139754034968862
0.030612244897959107,0.010204081632653073,1.672393132376824e+27,6.912091914186579e+30,-6.910419521054202e+30,-0.9997580481924807
0.030612244897959107,0.030612244897959107,5.344293172988179e+26,1.435588320638139e+31,-1.4355348777064091e+31,-0.999962772801254
0.030612244897959107,0.05102040816326525,2.0011978876914338e+27,2.6053269522638515e+31,-2.6051268324750824e+31,-0.9999231882245738
0.030612244897959107,0.0714285714285714,2.8015915183927524e+27,4.200425086295792e+31,-4.200144927143953e+31,-0.9999333021905918
0.030612244897959107,0.09183673469387754,3.2897753437284064e+27,6.220882722733964e+31,-6.220553745199592e+31,-0.9999471172261181
0.030612244897959107,0.11224489795918358,-5.587086858521488e+19,8.666699861578349e+31,-8.666699861583935e+31,-1.0000000000006446
0.030612244897959107,0.13265306122448972,-5.776907238664283e+19,1.1537876502828973e+32,-1.153787650283475e+32,-1.0000000000005007
0.030612244897959107,0.15306122448979587,-5.926910717907923e+19,1.4834412646485827e+32,-1.4834412646491754e+32,-1.0000000000003995
0.030612244897959107,0.173469387755102,-5.966132349932655e+19,1.855630829254891e+32,-1.8556308292554875e+32,-1.0000000000003215
0.030612244897959107,0.19387755102040816,-5.6891499759152636e+19,2.2703563441018217e+32,-2.2703563441023906e+32,-1.0000000000002505
0.030612244897959107,0.2142857142857142,66952574439140.08,2.7276178091893737e+32,-2.7276178091893737e+32,-1.0
0.030612244897959107,0.23469387755102034,66952574439140.08,3.227415224517551e+32,-3.227415224517551e+32,-1.0
0.030612244897959107,0.2551020408163265,66952574439140.08,3.7697485900863495e+32,-3.7697485900863495e+32,-1.0
0.030612244897959107,0.2755102040816326,66952574439140.08,4.354617905895773e+32,-4.354617905895773e+32,-1.0
0.030612244897959107,0.29591836734693866,66952574439140.08,4.982023171945816e+32,-4.982023171945816e+32,-1.0
0.030612244897959107,0.3163265306122448,-1.2850565560008076e+30,5.65196438823648e+32,-5.664814953796488e+32,-1.0022736458826162
0.030612244897959107,0.33673469387755095,-1.2850565560008076e+30,6.364441554767773e+32,-6.3772921203277814e+32,-1.00201911910879
0.030612244897959107,0.3571428571428571,-1.2850565560008076e+30,7.119454671539688e+32,-7.132305237099696e+32,-1.001804992959837
0.030612244897959107,0.37755102040816324,-1.2850565560008076e+30,7.917003738552225e+32,-7.929854304112233e+32,-1.001623160223789
0.030612244897959107,0.3979591836734693,-1.2850565560008076e+30,8.757088755805373e+32,-8.769939321365381e+32,-1.001467447221143
0.030612244897959107,0.4183673469387754,66948107476450.12,9.639709723299163e+32,-9.639709723299163e+32,-1.0
0.030612244897959107,0.43877551020408156,66948107476450.12,1.0564866641033566e+33,-1.0564866641033566e+33,-1.0
0.030612244897959107,0.4591836734693877,66948107476450.12,1.1532559509008594e+33,-1.1532559509008594e+33,-1.0
0.030612244897959107,0.47959183673469385,66948107476450.12,1.2542788327224248e+33,-1.2542788327224248e+33,-1.0
0.030612244897959107,0.5,-4.797237667295189e+19,1.3595553095680516e+33,-1.3595553095680995e+33,-1.000000000000035
0.05102040816326525,-0.5,-4.797237667295189e+19,1.1596363434315902e+33,-1.1596363434316381e+33,-1.0000000000000413
0.05102040816326525,-0.47959183673469385,-4.797237667295189e+19,1.0628670566343166e+33,-1.0628670566343645e+33,-1.000000000000045
0.05102040816326525,-0.45918367346938777,-4.797237667295189e+19,9.703513648611051e+32,-9.703513648611531e+32,-1.0000000000000495
0.05102040816326525,-0.4387755102040816,-4.797237667295189e+19,8.82089268111956e+32,-8.82089268112004e+32,-1.0000000000000544
0.05102040816326525,-0.41836734693877553,-4.797237667295189e+19,7.980807663868688e+32,-7.980807663869168e+32,-1.0000000000000602
0.05102040816326525,-0.3979591836734694,-7.700065764343833e+19,7.183258596858446e+32,-7.183258596859215e+32,-1.000000000000107
0.05102040816326525,-0.37755102040816324,-7.700065764343833e+19,6.428245480088824e+32,-6.428245480089594e+32,-1.00000000000012
0.05102040816326525,-0.35714285714285715,-7.700065764343833e+19,5.715768313559822e+32,-5.7157683135605925e+32,-1.0000000000001348
0.05102040816326525,-0.33673469387755106,-7.700065764343833e+19,5.045827097271445e+32,-5.045827097272215e+32,-1.0000000000001528
0.05102040816326525,-0.3163265306122449,-7.700065764343833e+19,4.41842183122369e+32,-4.41842183122446e+32,-1.0000000000001743
